epoch,loss,val_loss
0,16.152731818645275,12.443987085464153
1,14.503005791177774,12.725552619771754
2,13.968572743977658,13.013782602675418
3,14.328803925271194,13.055038989858424
4,14.468142574862886,12.987958968953883
5,14.183069736705264,13.054563654229996
6,13.788773110685447,12.804181748248162
7,13.376031206059196,12.491133497116413
8,13.311920692870666,12.548757451645871
9,13.274443479453993,12.611471054401804
10,13.276285736896646,12.72642379111432
11,13.348179226048831,12.1322278773531
12,9.424487093785809,10.931934803090197
13,7.634514279726173,10.812286376953125
14,7.370303333722628,10.518688303359012
15,7.151729769418749,10.732278681815938
16,6.957895729415856,10.863300800323486
17,6.8531679576184565,10.485312228507183
18,6.697076486149521,10.646930278615748
19,6.514119696391177,10.386912741559618
20,6.489245253953537,10.389881894943562
21,6.399548413034258,10.016651295601054
22,6.262526339282088,10.1163069238054
23,6.13966491425879,9.763141936444221
24,6.0823099184019584,10.785867995404182
25,5.993259965371685,10.427769214548963
26,5.92556164931584,9.998523083138974
27,5.842395097184717,9.9186884494538
28,5.758414270660336,10.167470231969306
29,5.715401806529268,9.768722615343458
30,5.663773827155709,9.897636667211005
31,5.569911641294641,10.034863664748821
32,5.523088865036816,9.592604444382038
33,5.477544154887024,9.436087811246832
34,5.4049456497568915,10.127382501642755
35,5.349745971792042,9.603583772131737
36,5.298744180304259,9.369956138286184
37,5.244894584381093,9.660240264649087
38,5.247779207737172,9.742966367843303
39,5.186697641171907,9.874394518263797
40,5.177727659446132,9.752075864913616
41,5.058109563929873,10.529346029809181
42,5.064962371810233,10.040587648432306
43,5.0422815828414,9.471307166079258
44,5.046444186464056,9.913001202522441
45,4.939132564946225,9.439610603007864
46,4.928798259551555,9.745989627026496
47,4.92546434305323,9.726320073959675
48,4.868696274478855,10.565876666535722
49,4.8472566139773,10.415868038826801
50,4.8488592279195535,10.011658019207893
51,4.846922812232717,10.28059238068601
52,4.775041539295047,9.480893094488914
53,4.710489440797926,9.509962792092182
54,4.743719881731313,9.855862008764388
55,4.688373976734573,10.007076121391133
56,4.63463971449894,9.040412415849401
57,4.660682044276336,9.776562771898634
58,4.631888480461081,10.555856451075128
59,4.586470099589424,10.087963175266347
60,4.575825085666649,9.432290036627586
61,4.475808283019391,10.286605347978307
62,4.512409382127095,9.571989566721815
63,4.499770084849575,9.805145111489804
64,4.53052364719682,10.145667309456684
65,4.479093562965207,9.054678186457208
0,14.039161196755021,11.103791725158692
1,9.854037232411182,9.72064200592041
2,9.152421837877435,9.487378547668458
3,8.862392331271483,9.269635681152344
0,14.180968695589344,10.686962593078613
1,9.874543468055823,9.25733943939209
2,9.114438022798895,9.009750946044921
3,8.856588819060613,8.746812522888183
4,8.597867274833153,8.613026927947997
5,8.375376590377535,8.446568721771241
6,8.238574520706216,8.314997398376464
7,8.0671813442098,8.148438312530518
8,7.911694618747058,8.058377902984619
9,7.775337178993713,7.923008777618408
10,7.701609572486195,7.915036212921143
11,7.551340804632576,7.749110813140869
12,7.417452487189447,7.659040229797363
13,7.330930307393184,7.6452801856994625
14,7.255058703824992,7.63513935470581
15,7.225366886834278,7.509462425231933
16,7.1288505850545585,7.3612166786193844
17,7.006635586014184,7.420721145629883
18,6.95120254684897,7.2906728363037105
19,6.8938074803627805,7.311049289703369
20,6.849041905244598,7.191178939819336
21,6.765484642799553,7.136960472106933
22,6.737233010094489,7.057485752105713
23,6.666903311542124,7.107611000061035
24,6.641818598408223,7.018553039550781
25,6.612950189034347,7.046656436920166
26,6.545475421354289,7.005211502075196
27,6.511706518729017,6.995736240386963
28,6.4617835402183825,6.908068412780762
29,6.425033183963707,6.896175964355469
30,6.411147115175681,6.925290046691894
31,6.358226366006364,6.853410652160645
32,6.309170434542019,6.859184280395508
33,6.315468579606937,6.82749580001831
34,6.259267917374515,6.804092216491699
35,6.242972448640366,6.777770610809326
36,6.174429811175217,6.791681755065918
37,6.168835378363919,6.766368400573731
38,6.125479214636566,6.75104585647583
39,6.157516166089588,6.83575499343872
40,6.110100588835109,6.7908834457397464
41,6.048611618978593,6.690088108062744
42,6.023041555643691,6.7091819915771485
43,6.029482725802068,6.645470882415771
44,5.956601488620729,6.686991500854492
45,5.945144386852489,6.6708400955200196
46,5.9131716779430805,6.645492767333985
47,5.878935053045544,6.621623264312744
48,5.87411930554968,6.681359634399414
49,5.865778511442492,6.62479810333252
50,5.8385676288848645,6.612556102752685
51,5.799661531068853,6.604471237182617
52,5.815480106626935,6.593824321746826
53,5.773442448862373,6.584766555786133
54,5.761271345645875,6.5864872550964355
55,5.73406230500482,6.628401039123535
56,5.747850144915568,6.598841091156006
57,5.732807978339817,6.660965930938721
58,5.674236906763842,6.575223949432373
59,5.671964814941445,6.516349178314209
0,14.084045074784846,10.58550178527832
1,9.740366850362713,9.139551559448241
2,8.93153125367811,8.77400740814209
3,8.664530004861266,8.706783630371094
4,8.404247768089899,8.357012256622314
5,8.175719092873965,8.212892826080322
6,7.963302256201234,8.06807085800171
7,7.769396764782182,7.880815521240234
8,7.678569156495507,7.78828653717041
9,7.525839975118028,7.7255195655822755
10,7.377950478087911,7.655209571838379
11,7.289310231288376,7.51533769607544
12,7.257641916689665,7.397170749664307
13,7.155377564222916,7.406401866912842
14,7.03961025235598,7.298811382293701
15,7.005289924313076,7.229016212463379
16,6.893116471712546,7.2532321701049804
17,6.827323078194542,7.172425769805908
18,6.73940346734908,7.2057741851806645
19,6.730922705707869,7.132235107421875
20,6.672198448644575,6.941855812072754
21,6.56769954700909,6.976612491607666
22,6.492222614605408,7.000831813812256
23,6.4686809026843015,6.977817058563232
24,6.472984192011606,6.847220798492431
25,6.385270601648199,6.877648460388183
