epoch,loss,val_loss
0,13.815198573919819,10.127871185302734
1,9.570659130125705,9.134939598083497
2,9.047464912199914,8.871370071411134
3,8.710024521478912,8.615471000671386
4,8.51192884615925,8.449890670776368
5,8.262278639751932,8.198627388000489
6,8.158522588822542,8.08959674835205
7,8.034100967584196,7.9826713485717775
8,7.892741417945803,7.951932205200196
9,7.763283634429698,7.741358451843261
10,7.650702003322904,7.662089649200439
11,7.560412321554121,7.540075649261475
12,7.435962170896018,7.458842166900634
13,7.356313965204731,7.407481452941894
14,7.300747820178566,7.31685563659668
15,7.208451379205763,7.248046703338623
16,7.182995954742822,7.2313833312988285
17,7.117183713351979,7.125381393432617
18,7.022548629194879,7.143941711425781
19,7.016881252493699,7.057338665008545
20,6.906258165988776,7.0264228935241695
21,6.919211037628486,7.033744541168213
22,6.781953798230652,6.967211742401123
23,6.811371226900632,7.02429988861084
24,6.774587042191449,6.869181343078614
25,6.730604409561742,6.860916778564453
26,6.678751064993231,6.82102587890625
27,6.669640364244466,6.748727725982666
28,6.608538938605267,6.802458847045899
29,6.549927645632068,6.7670696907043455
30,6.559728478531703,6.824393829345703
31,6.546686681275515,6.702231533050537
32,6.473110791667343,6.641928581237793
33,6.5007016542927385,6.665299030303955
34,6.427505089498847,6.6995649299621585
35,6.380277583666165,6.638066055297852
36,6.38366150063322,6.596857208251953
37,6.4040140166611925,6.567772487640381
38,6.332053712566795,6.601482585906982
39,6.334330385493249,6.574174915313721
40,6.298807081968888,6.537344493865967
41,6.2677820552035675,6.563858924865722
42,6.238553891096578,6.5779928131103516
43,6.233916200945139,6.5408006935119625
44,6.192130460763527,6.459390628814697
45,6.202151532673165,6.462953922271729
46,6.186720868815547,6.465881931304931
47,6.141031991575182,6.437187908172607
48,6.147787053871642,6.461506122589111
49,6.074364315823216,6.489898784637451
50,6.121487427245626,6.428833480834961
51,6.052711173396586,6.387494094848633
52,6.053098688345126,6.522623031616211
53,6.062576701269125,6.394059078216553
54,6.04585396481292,6.4147226448059085
55,6.048529266082134,6.36657511138916
56,6.001468957232698,6.385220764160156
57,5.976750767749289,6.379057445526123
58,5.9488479206934,6.352534000396728
59,5.8866216776621005,6.42760627746582
0,13.979565283831429,10.229762130737305
1,9.61555227538204,9.10039044189453
2,8.935392872451821,8.718518585205079
3,8.597541557858362,8.467045234680176
4,8.36590261288616,8.239727771759034
5,8.230821158270093,8.098403656005859
6,8.005177906407114,7.9982075729370115
7,7.940122145967385,7.892691032409668
8,7.760577068914233,7.772180095672607
9,7.6306269162756095,7.613770336151123
10,7.528254341896233,7.5845696144104
11,7.455900904467649,7.470839622497558
12,7.3575814739822425,7.338996952056885
13,7.231069555063077,7.269506420135498
14,7.174759494069288,7.259893295288086
15,7.149135229513817,7.270309337615966
16,7.028888221896823,7.108227561950684
17,6.9951015323629155,7.077708057403564
18,6.972428491353379,7.079204570770264
19,6.921650876779386,6.974916690826416
20,6.847314400441202,6.953964530944824
21,6.795648140675577,6.865863544464111
22,6.7482690957501115,6.842679458618164
23,6.687905787192669,6.860462181091308
24,6.682654002743304,6.8282625846862794
25,6.669422976501153,6.813750267028809
26,6.604542570040964,6.746332778930664
27,6.5861706587359725,6.725551425933838
28,6.547333674662558,6.667578521728515
29,6.510765623253629,6.779966262817383
30,6.492560290314657,6.676304206848145
31,6.4712196883467055,6.7328642501831055
32,6.38553562066744,6.635357604980468
33,6.3736099672439455,6.591730545043945
34,6.358265254808509,6.598992073059082
35,6.360677475209736,6.53540400314331
36,6.283534499995239,6.560093616485596
37,6.268831673790427,6.566280700683594
38,6.259789764423809,6.474316802978516
39,6.248918741019731,6.4593896980285646
40,6.2183313552680834,6.55698921585083
41,6.214172471819631,6.457219795227051
42,6.171393485935143,6.478517978668213
43,6.14356230104061,6.436204662322998
44,6.144197056665445,6.430055358886719
45,6.1398520762353295,6.422846897125244
46,6.067299448925516,6.451120025634766
47,6.0731936938983875,6.445559665679932
48,6.071372056556175,6.4712615585327145
49,6.041567718281465,6.4311213912963865
50,5.964505938312891,6.461434940338135
51,6.01105260361186,6.389301418304443
52,5.962505119840812,6.380741241455078
53,5.975567588415902,6.37583920288086
54,5.945361106901827,6.351579479217529
55,5.962434591706266,6.307878852844238
56,5.889208041188662,6.39615315246582
57,5.921745638103436,6.340555397033691
58,5.881177794902831,6.38658683013916
59,5.822017192840576,6.400066627502442
60,5.826098739643536,6.347715389251709
61,5.819859413234779,6.381293231964111
62,5.857879576475724,6.422695659637451
63,5.8336740719903375,6.366359348297119
64,5.799630443153479,6.319987854003906
65,5.788847967181974,6.3187713623046875
66,5.745967933284048,6.328442470550537
67,5.763312543444621,6.425870399475098
68,5.7500220271937375,6.305040885925293
69,5.7312828268846285,6.350265411376953
70,5.69431161270727,6.322776252746582
71,5.724178246616089,6.307605995178223
72,5.703964262667214,6.320408214569092
73,5.731238955427009,6.282868415832519
74,5.656802764024271,6.255955356597901
75,5.688031985631684,6.30633842086792
76,5.645977708079931,6.354206684112548
77,5.629738190594842,6.337392948150635
78,5.637982874575173,6.218825740814209
79,5.618133669047012,6.289789405822754
80,5.609051586112098,6.171082218170166
81,5.5110376728770065,6.18677014541626
82,5.513311203178542,6.180326457977295
83,5.5087337384138575,6.1821611099243166
84,5.549513946103928,6.179050445556641
85,5.525611616461478,6.195619934082031
86,5.505632457830717,6.183146392822265
87,5.504174082549577,6.189365367889405
88,5.476051072025543,6.2057690391540525
89,5.494989464654947,6.177986854553223
90,5.503933879725464,6.193384017944336
91,5.466191323516924,6.183005893707276
92,5.472273149758654,6.186798210144043
93,5.513122348834182,6.179669807434082
94,5.499185447497746,6.196114490509033
95,5.494316416917388,6.196298812866211
96,5.467945223269255,6.191468452453614
97,5.507590437789098,6.191458038330078
98,5.506851576783163,6.198540870666504
99,5.466425870080738,6.184640686035157
100,5.449460414974281,6.184893947601318
101,5.428899532083965,6.191642612457275
102,5.4852016124578995,6.191804378509522
103,5.431827350990059,6.19173250579834
104,5.4689265870682116,6.188221740722656
105,5.477064305864027,6.192471084594726
106,5.411327916947777,6.185369770050049
107,5.4634503269439465,6.188750499725342
108,5.461705189531721,6.1874009742736815
109,5.476651403910059,6.188412349700927
110,5.446258854683098,6.188410530090332
111,5.482056830347199,6.1864330787658695
112,5.473274623646455,6.187726776123047
113,5.459583125151027,6.192942420959473
114,5.472772555582968,6.1852989120483395
115,5.4804187955148995,6.187464664459228
116,5.465193970429013,6.188700996398926
117,5.476884502888946,6.18976082611084
118,5.484144093740322,6.191995849609375
119,5.477572509922932,6.18611137008667
120,5.464143504267153,6.189312080383301
121,5.4508757957107274,6.187845836639404
122,5.433926400626102,6.192132621765137
123,5.49093190483425,6.193292984008789
124,5.436244371906875,6.195030982971192
125,5.468937748228497,6.193724189758301
126,5.511929754710868,6.191641223907471
127,5.450650533450019,6.192434692382813
128,5.45709509495884,6.192327949523926
129,5.4190284638758515,6.192586376190185
130,5.457551098845499,6.191489376068115
131,5.467441658839546,6.18917631149292
132,5.450725316391576,6.189322338104248
133,5.432878458896257,6.183557674407959
134,5.4370120736339205,6.185763500213623
135,5.46244323499424,6.1912253494262695
136,5.431776534565879,6.189363067626953
137,5.4897468364452155,6.187956806182862
138,5.439248070387584,6.192339912414551
139,5.453466091009662,6.187475563049317
140,5.46175990019308,6.187754566192627
141,5.457748802116765,6.185311416625977
142,5.485292389569685,6.186061637878418
143,5.461414988507929,6.1856796836853025
144,5.4469934083006875,6.183644435882568
145,5.492233523932259,6.1878289756774905
146,5.4671687006645495,6.189499809265136
147,5.470508648611395,6.1883438835144045
148,5.424089981771796,6.1937771377563475
149,5.427161727719905,6.192721973419189
