epoch,loss,val_loss
5,7.929990489844861,8.11170656718905
6,7.725538425738244,8.057265236264183
7,7.470617887226914,7.829918952215285
8,7.3698593609778165,7.739874151017931
9,7.209826729986471,7.6775785930573
10,7.059366678337916,7.642051197233654
11,6.939603592935546,7.520195756639753
12,6.879301128485014,7.473137991768973
13,6.759635408439367,7.531676943339999
14,6.678269391779399,7.416618687765939
15,6.548658537757771,7.4480756426614425
16,6.505346779018412,7.466769816383483
17,6.432967161231129,7.488023281097412
18,6.358059247131543,7.54499756343781
19,6.335064436822729,7.358657859620594
20,6.306521473333354,7.28494445861332
21,6.256440862488243,7.313069722009083
22,6.184830712235493,7.313047129010397
23,6.109059644463275,7.395202212863499
24,6.03506594454236,7.279473592364599
25,6.058621163707295,7.290156780727326
26,6.018203861878046,7.283775745876252
27,5.916206723676898,7.268437794276646
28,5.918769087023137,7.315159578171987
29,5.839599518650697,7.320356906406463
30,5.800234005884136,7.303192214360313
31,5.80053142551273,7.289564677647182
32,5.741985160981298,7.263623426830958
33,5.68086657838742,7.270018032618931
34,5.740791371411375,7.486472091977558
35,5.6997376102274,7.281957966940744
36,5.666740082413949,7.207700070880708
37,5.633010878920326,7.275009230961875
38,5.586537815725712,7.308466230119977
39,5.560653290941041,7.420555198003376
40,5.57138013382397,7.079814441620358
41,5.510394593372626,7.275182769412086
42,5.447146926999397,7.316235966152615
43,5.507924484336018,7.325304243299696
44,5.482317284549898,7.184673892127143
45,5.4308225196725965,7.196059393504309
46,5.395068231750937,7.191467958783346
47,5.37944297833293,7.26854736085922
48,5.379250742590336,7.203565052577427
49,5.3530769568082235,7.153495326874748
50,5.284450294721462,7.200582761613149
51,5.295276114300686,7.290405606466626
52,5.271994439842146,7.357056209019253
53,5.267604885003569,7.394128534528944
54,5.256608833742264,7.216284267486087
55,5.24253014644547,7.376895140087794
56,5.215026475584415,7.203410133482918
57,5.183168210561729,7.454352060953776
58,5.171022559675719,7.272771434178428
59,5.178692365288352,7.161943655165415
60,5.158611871702287,7.3128985450381325
61,5.108751104246111,7.327198989807614
62,5.147997861323149,7.377382005964007
63,5.150594289145509,7.188069858248272
64,5.066142980399949,7.119352840241932
65,5.103614640037346,7.164022438109867
66,5.082099398383704,7.2050713206094406
67,5.053533272434701,7.173769860040574
68,5.050338015836828,7.219058922358921
69,5.024867298204421,7.3994284357343405
70,5.022004855258386,7.282407336764866
71,4.982351081941007,7.2567351129319935
72,4.96820522116883,7.191683928171794
73,4.966657297035427,7.535684184422569
74,5.018609103339408,7.174508586762443
75,4.986325053508888,7.305829721783835
76,4.975234867361805,7.344735925159757
77,4.916219971563326,7.412446014464847
78,4.9417247510017335,7.415246100652785
79,4.908244315055148,7.324852852594285
80,4.928883643101548,7.272497056022523
81,4.842681667882613,7.273458268907335
82,4.8515160321579565,7.259131794884091
83,4.83927818050299,7.253702277228946
84,4.79402035063185,7.2651739574614025
85,4.796731816584448,7.266557148524693
86,4.7744763934093974,7.260856832776751
87,4.820403217887512,7.226726706065829
88,4.8167038973030225,7.250701366908967
89,4.794737532076203,7.283570675622849
90,4.833759663050132,7.242547557467506
91,4.849896829300856,7.288240440308102
92,4.800933941245994,7.26862857455299
93,4.818869436191948,7.316651026407878
94,4.78816984955917,7.321012224469866
95,4.802839330188133,7.285415407211062
96,4.841278774049276,7.322010653359549
97,4.806063900690366,7.2764871385362415
98,4.830576437208658,7.312621888660249
99,4.801698514240663,7.270654451279413
100,4.793464147831168,7.266749707479326
101,4.806447546578309,7.283507294125027
102,4.820171661084266,7.279729547954741
103,4.802545941845871,7.284214443630642
104,4.809253963972906,7.278618403843471
105,4.806102407505541,7.276877895234123
106,4.771806293436328,7.278646582648868
107,4.816785753116937,7.286310566796197
108,4.802751356988307,7.293196761418903
109,4.808591962700697,7.292348278893365
110,4.794410386658691,7.298959648798382
111,4.785016391309387,7.302359459892152
112,4.804766189411778,7.2975628943670365
113,4.790913227809537,7.282978875296457
114,4.815024321341453,7.28682105503385
115,4.802280902557079,7.2887527374994185
116,4.8226906344713765,7.304401110089015
117,4.7778305188728245,7.303698433770074
118,4.819487204637064,7.296864819905115
119,4.775645739599957,7.283945984310574
120,4.752941253545035,7.292953771258158
121,4.7691379253257935,7.287619666447715
122,4.760449581438928,7.27824596374754
123,4.814393901580576,7.283948383634052
124,4.762068495116271,7.287579415336488
125,4.76421404098716,7.283488288758293
126,4.822074590131755,7.291714554741269
127,4.802409031236882,7.287913799285889
128,4.742689955874782,7.292765034569634
129,4.8145492646573524,7.304376163179913
130,4.782269472661226,7.297415763612777
131,4.760692437286181,7.284270241146996
132,4.777540552036841,7.284870624542236
133,4.792327371642499,7.309231712704613
134,4.802660925004184,7.297401284414624
135,4.824751305625959,7.277481835985941
136,4.796784000628439,7.306152260492718
137,4.796924018920957,7.303096370091514
138,4.7635143476983774,7.290898360903301
139,4.78067631480176,7.304278456975544
140,4.81513163439758,7.308742333972265
141,4.792279646382891,7.311409200940814
142,4.7915378778486915,7.303901922135126
143,4.779176956411358,7.3017283621288485
144,4.7727771000484065,7.307912160479833
145,4.744604011745807,7.307969698830257
146,4.768442516741545,7.301362204173254
147,4.780095051222318,7.298265540410602
148,4.756041335022968,7.2860903891306075
149,4.773389733807541,7.2895514321705654
