epoch,loss,val_loss
0,13.681231973159253,10.275689682006837
1,9.64715018416896,9.126082565307618
2,8.980695111068648,8.721082298278809
3,8.660448734206383,8.460494323730469
4,8.413085113218681,8.276896545410157
5,8.192910627885299,8.011312385559082
6,8.074070554791074,7.934109256744385
7,7.893067935004306,7.8009851379394535
8,7.798896825674809,7.668074005126953
9,7.674108711319353,7.682373508453369
10,7.556405007237136,7.466466560363769
11,7.515230354636606,7.390666404724121
12,7.43051959761423,7.284327938079834
13,7.352171934012211,7.203310405731201
14,7.2508044578322215,7.126179004669189
15,7.172776169247097,7.087049343109131
16,7.156900489749621,7.047706962585449
17,7.089930433215517,7.154547290802002
18,7.0292684237162275,6.9257675018310545
19,6.999732283491585,6.9096474380493165
20,6.94187546017194,6.956679958343506
21,6.966609398923327,6.842467182159424
22,6.837866686811351,6.879114269256592
23,6.838535956662111,6.832122158050537
24,6.811998971143559,6.734532215118408
25,6.759323608995688,6.768512390136719
26,6.758995326919172,6.713667327880859
27,6.682566777624265,6.700586799621582
28,6.709481908817484,6.793172080993652
29,6.6533816351962445,6.628327434539795
30,6.629562825867624,6.56409461593628
31,6.61761400807443,6.629606761932373
32,6.590856629188615,6.5216986923217775
33,6.544153220689476,6.496160202026367
34,6.530219942632348,6.517094821929931
35,6.512910960900663,6.491376239776612
36,6.462019711882625,6.551577690124511
37,6.473951729861173,6.436441444396973
38,6.462416914839241,6.4119739265441895
39,6.43298275061328,6.412751483917236
40,6.417162878344757,6.474859649658203
41,6.354810585328682,6.318897789001465
42,6.370839858295942,6.368993404388427
43,6.301738329269179,6.323914947509766
44,6.339349414363052,6.31252853012085
45,6.314733076577235,6.37876957321167
46,6.21812179699615,6.407124164581298
47,6.287897996228151,6.304533554077149
48,6.31206035374397,6.299799537658691
49,6.2686646707130205,6.277948467254639
50,6.213208049985033,6.329972801208496
51,6.234843839298595,6.246771530151367
52,6.210048432301993,6.2315674438476565
53,6.207025410541937,6.295178081512451
54,6.185322246166191,6.22475993347168
55,6.1399111340393375,6.159944717407226
56,6.169003460142347,6.218461406707764
57,6.119826157887776,6.181831027984619
58,6.134375632108755,6.264283863067627
59,6.10974185876172,6.171398120880127
0,13.96225495554095,10.807096183776855
1,9.886966397063901,9.228368927001954
2,9.18188399885168,8.940100311279297
3,8.880240185092195,8.700468601226806
4,8.663470392850176,8.42555965423584
5,8.451948565666122,8.269694557189942
6,8.252481234194052,8.062052810668945
7,8.146708931755182,8.049192710876465
8,7.961880269676748,7.741486080169678
9,7.840329076776553,7.678861164093018
10,7.767680283748742,7.553565757751465
11,7.645285563035444,7.620819599151611
12,7.579845696837459,7.372066604614258
13,7.433347217964403,7.312486351013184
14,7.3721831791364965,7.351884326934814
15,7.364044883034446,7.1626461906433105
16,7.233064701808757,7.251253105163574
17,7.206143073361329,7.122055438995361
18,7.203082219518796,7.026731155395508
19,7.040157531374064,6.959548233032226
20,7.0733249861784655,6.941459915161133
21,6.998534262479849,6.949536228179932
22,6.942901269354001,6.92685371017456
23,6.957760769911487,6.795310035705566
24,6.867532155022549,6.7876362800598145
25,6.86255824445474,6.767737701416015
26,6.772656838498523,6.729786968231201
27,6.791435648696591,6.811699634552002
28,6.7698474339764525,6.6572769966125485
29,6.745994064676102,6.69407572555542
30,6.696540895134512,6.6133909454345705
31,6.706499372894441,6.606431224822998
32,6.652033396441527,6.624268451690674
33,6.639062785623062,6.570846481323242
34,6.596840706738559,6.502520809173584
35,6.552429172727797,6.464175010681152
36,6.568286632173624,6.560606384277344
37,6.537214953489978,6.479463912963867
38,6.523590238849122,6.436690444946289
39,6.455994276085285,6.406707973480224
40,6.460240212353793,6.46311767578125
41,6.453560752485266,6.397193000793457
42,6.377971410751343,6.429584426879883
43,6.385029339910153,6.338766426086425
44,6.368703268995189,6.445986557006836
45,6.375464379185378,6.321818778991699
46,6.371283885821625,6.329422843933106
47,6.316102104957658,6.398441753387451
48,6.3296614148508965,6.295931983947754
49,6.318679168970898,6.28436695098877
50,6.297872119213468,6.295170963287354
51,6.299327019489173,6.256147514343262
52,6.2165420272133565,6.295873321533203
53,6.251040916347025,6.227566589355469
54,6.238519721561008,6.238509941101074
55,6.189683303162081,6.246102207183838
56,6.244196007950137,6.290140239715576
57,6.174660372011589,6.188923500061035
58,6.222095949565945,6.1917023315429685
59,6.1205194550331194,6.236733909606934
60,6.154556619462056,6.195317714691162
61,6.146266238858002,6.169938667297363
62,6.165912505352136,6.166710960388183
63,6.137882855669338,6.173621204376221
64,6.086568767374212,6.161105110168457
65,6.077464094114064,6.1951108741760255
66,6.091437156754311,6.15795193862915
67,6.068348065093534,6.161925308227539
68,6.068176055195356,6.086531131744385
